county,license_number,operation_type,estab_type,entity_name,dba_name,street_number,street_name,city,state,zip_code,georeference,:@computed_region_yamh_8v7k,square_footage,address_line_2,address_line_3,longitude,latitude
BRONX,758343,Store,AC,HONOR GROCERY & DELI CORP,HONOR GROCERY & DELI,1217,SHERMAN AVE ###,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.91569, 40.83409]}",307,,,,-73.91569,40.83409
BRONX,758299,Store,A,LOLYS PHARMACY INC,LOLYS PHARMACY,21,W 183RD STREET  ##,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90506, 40.85876]}",307,2000,,,-73.90506,40.85876
BRONX,758203,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #09507,1820,WILLIAMSBURG RD,BRONX,NY,10461,,,7000,,,,
BRONX,758171,Store,A,TIMS CANDY & GROCERY CORP,TIMS CANDY & GROCERY,3374,HULL AVE ###,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.87354, 40.87869]}",307,,,,-73.87354,40.87869
BRONX,758170,Store,A,NEW STOP GROCERY INC,NEW STOP GROCERY,120,E 157TH STREET,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.92607, 40.82535]}",307,800,,,-73.92607,40.82535
BRONX,758165,Store,AC,MI FAVORITA FRUIT MEAT MARKET CORP,MI FAVORITA FRUIT MEAT MARKET,745-747,LYDIG AVE,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.86595, 40.85446]}",307,3000,,,-73.86595,40.85446
BRONX,758163,Store,AC,AYEL DELI GROCERY CORP,AYEL DELI GROCERY,1299,FRANKLIN AVE ###,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.90172, 40.8319]}",307,1100,,,-73.90172,40.8319
BRONX,758154,Store,AC,CASA AMIGOS DELI & GROCERY CORP,CASA AMIGOS DELI & GROCERY,301,SOUNDVIEW AVE,BRONX,NY,10473,"{'type': 'Point', 'coordinates': [-73.85623, 40.81157]}",307,,,,-73.85623,40.81157
BRONX,758118,Store,AC,MY WAY SUPERMARKET CORP,MY WAY SUPERMARKET,200,SOUNDVIEW AVENUE,BRONX,NY,10473,"{'type': 'Point', 'coordinates': [-73.85541, 40.80968]}",307,,,,-73.85541,40.80968
BRONX,758115,Store,AC,616 SUPERMRKET CORP,SUPER ASSOCIATED FRESH,616,MELROSE AVENUE,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.91703, 40.81772]}",307,8000,,,-73.91703,40.81772
BRONX,758103,Store,AC,BRUCKNER JUICE BAR & GROCERY INC,BRUCKNER JUICE BAR & GROCERY,1616,BRUCKNER BLVD,BRONX,NY,10473,"{'type': 'Point', 'coordinates': [-73.87466, 40.82271]}",307,1000,,,-73.87466,40.82271
BRONX,758098,Store,A,NONAS EUROPEAN MARKET INC.,NONA'S EUROPEAN MARKET,3071,WESTCHESTER AVE,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.83064, 40.84899]}",307,1700,,,-73.83064,40.84899
BRONX,758054,Store,AC,BRONXDALE VEGS & MEAT CORP,C TOWN OF MORRIS PARK,1859,BRONXDALE AVE,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.86017, 40.84789]}",307,,,,-73.86017,40.84789
BRONX,758033,Store,AC,DINOAH MARKET CORP,DINOAH MARKET,111,EAST 167TH STREET ###,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91891, 40.83503]}",307,1200,,,-73.91891,40.83503
BRONX,757964,Store,A,JEROME AVE DOLLAR DISCOUNT & GROCERY COR,JEROME AVE DOLLAR DISCOUNT & GROCERY,1,E 182ND ST,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90455, 40.85734]}",307,1800,,,-73.90455,40.85734
BRONX,757962,Store,A,MAX SUPER DISCOUNT LLC,MAX SUPER DISCOUNT,620,MORRIS PARK,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.86907, 40.84431]}",307,800,,,-73.86907,40.84431
BRONX,757949,Store,A,AMS PHARMACY INC,TWIN PARKS PHARMACY & SURG ASSOCIATES,817,EAST 180TH ST,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88523, 40.84637]}",307,,,,-73.88523,40.84637
BRONX,757936,Store,AC,JEROME DELI DELICIOUS INC,JEROME DELI DELICIOUS,1769,JEROME AVE,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.91186, 40.84843]}",307,800,,,-73.91186,40.84843
BRONX,757890,Store,AC,SISI FAMILY DELI CORP,SISI FAMILY DELI,531,E TREMONT AVE,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.89596, 40.8466]}",307,1000,,,-73.89596,40.8466
BRONX,757886,Store,AC,AM FAMILY DISCOUNT & 99C STORE INC,AM FAMILY DISCOUNT & 99C STORE,2135,WILLIAMSBRIDGE RD,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.85576, 40.85631]}",307,2800,,,-73.85576,40.85631
BRONX,757885,Store,AC,2143 PALMA EXOTIC DELI CORP,2143 PALMA EXOTIC DELI,2143,WILLIAMSBRIDGE RD,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.85589, 40.85658]}",307,2000,,,-73.85589,40.85658
BRONX,757845,Store,AC,KELLY SREET DELI CORP,KELLY SREET DELI,947,E 163RD STREET,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89617, 40.82099]}",307,1400,,,-73.89617,40.82099
BRONX,757831,Store,AC,260 BURNSIDE DELI INC,260 BURNSIDE DELI,260,E BURNSIDE AVE,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.90234, 40.85147]}",307,,,,-73.90234,40.85147
BRONX,757825,Store,AC,TU PODEROSA GROCERY STORE CORP,TU PODEROSA GROCERY STORE,27,EAST 175TH STREET,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.91173, 40.84742]}",307,1875,,,-73.91173,40.84742
BRONX,757821,Store,AC,PEACEFUL GROCERY MARKET LLC,PEACEFUL GROCERY MARKET,3738,WHITE PLAINS ROAD ##,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86335, 40.88263]}",307,,,,-73.86335,40.88263
BRONX,757820,Store,AC,180TH MINI MART CORP,180TH MINI MART,906,E 180TH ST. FRONT 4  ###,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88209, 40.84481]}",307,,,,-73.88209,40.84481
BRONX,757735,Store,AC,AHMED DELI DISCOUNT CORPORATION,AHMED DELI DISCOUNT,857,E 241ST STREET  ##,BRONX,NY,10470,"{'type': 'Point', 'coordinates': [-73.84709, 40.90181]}",307,1200,,,-73.84709,40.90181
BRONX,757703,Store,AC,MACCA INC,MACCA,609,MORRIS PARK AVE,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.86924, 40.84421]}",307,,,,-73.86924,40.84421
BRONX,757692,Store,AC,BROTHER FINEST DELI CORP,BROTHER FINEST DELI,6,W BURNSIDE AVE,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90786, 40.85386]}",307,1000,,,-73.90786,40.85386
BRONX,757687,Store,AC,VYSE 2021 DELI CORP,VYSE 2021 DELI,1175,VYSE AVE FRONT 1,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.88995, 40.82846]}",307,,,,-73.88995,40.82846
BRONX,757686,Store,AC,ST ANNS MEAT CORP,SHOP FAIR SUPERMARKET,345,SAINT ANNS AVENUE,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.91577, 40.80945]}",307,10000,,,-73.91577,40.80945
BRONX,757645,Store,AC,WEST IN & OUT DELI CORP,WEST IN & OUT DELI,19,W TREMONT AVE,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.91031, 40.85199]}",307,1200,,,-73.91031,40.85199
BRONX,757644,Store,AC,GREEN LEAF DELI MART CORP,GREEN LEAF DELI MART,2901,WHITE PLAINS RD  ##,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86722, 40.86855]}",307,,,,-73.86722,40.86855
BRONX,757611,Store,AC,RUDDY DELI GROCERY INC,RUDDY DELI GROCERY,309,CRIMMINS AVE,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.91528, 40.80866]}",307,3000,,,-73.91528,40.80866
BRONX,757592,Store,AC,FAMOUS DELI MARKET CORP,FAMOUS DELI MARKET,333,E 138TH ST,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.92486, 40.80994]}",307,1500,,,-73.92486,40.80994
BRONX,757579,Store,A,DUA BALKAN MARKET CORP,DUA BALKAN MARKET,371,E 204 ST,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.87703, 40.87135]}",307,,,,-73.87703,40.87135
BRONX,757534,Store,A,BURKE 99 CENTS AND UP CORP,BURKE 99 CENTS AND UP,717,BURKE AVENUE,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86639, 40.87143]}",307,1200,,,-73.86639,40.87143
BRONX,757510,Store,A,CASTLE HILL DEALS INC,DOLLAR DEALS,650,CASTLE HILL AVE  ##,BRONX,NY,10473,"{'type': 'Point', 'coordinates': [-73.84801, 40.81989]}",307,,,,-73.84801,40.81989
BRONX,757503,Store,A,HAPPY MARKET & DISCOUNT INC,HAPPY MARKET & DISCOUNT,784,E 152ND STREET,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.90605, 40.81562]}",307,1500,,,-73.90605,40.81562
BRONX,757501,Store,AC,SUGAR KING DELI GROCERY INC,SUGAR KING DELI GROCERY,2366,JEROME AVE,BRONX,NY,10468,"{'type': 'Point', 'coordinates': [-73.90266, 40.86045]}",307,,,,-73.90266,40.86045
BRONX,757500,Store,AC,YUMMY GOURMET DELI 1 CORP,YUMMY GOURMET DELI,379,BEDFORD PARK BLVD,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.88417, 40.86793]}",307,,,,-73.88417,40.86793
BRONX,757450,Store,AC,PACO MEAT & FRUIT MARKET CORP,PACO MEAT & FRUIT MARKET,744,EAST TREMONT AVENUE,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.88952, 40.84462]}",307,,,,-73.88952,40.84462
BRONX,757447,Store,AC,CROSBY DELI & GROCERY INC,CROSBY DELI & GROCERY,1450,CROSBY AVE,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.83, 40.84207]}",307,1200,,,-73.83,40.84207
BRONX,757417,Store,AC,FRANCYS64 DELI GROCERY CORP,FRANCYS64 DELI GROCERY,1275,WEBSTER AVE ###,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.90875, 40.83384]}",307,,,,-73.90875,40.83384
BRONX,757407,Store,AC,EL MECIA MEAT PRODUCT CORP,EL MECIA MEAT PRODUCT,1299,SAINT LAWRENCE ST,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.86749, 40.83262]}",307,2000,,,-73.86749,40.83262
BRONX,757313,Store,AC,J DELI & GRILL PR CORP,J DELI & GRILL PR,689,MELROSE AVE,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.91612, 40.81972]}",307,1650,,,-73.91612,40.81972
BRONX,757294,Store,AC,GT DELI CORP,GT DELI,131,ALEXANDER AVE,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.92731, 40.80712]}",307,2000,,,-73.92731,40.80712
BRONX,757280,Store,AC,MG SUSHI INC,MG SUSHI,801,E GUN HILL ROAD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86142, 40.8758]}",307,100,,,-73.86142,40.8758
BRONX,757257,Store,AC,LA CHIQUITA DE MOUNT EDEN CORP,LA CHIQUITA DE MOUNT EDEN,120,E MOUNT EDEN AVE###,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91243, 40.8433]}",307,650,,,-73.91243,40.8433
BRONX,757252,Store,AC,LOS HERNANDEZ MEAT & DELI GROCERY INC,LOS HERNANDEZ MEAT & DELI GROCERY,501 B,JACKSON AVE  ###,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.90954, 40.81195]}",307,2000,,,-73.90954,40.81195
BRONX,757250,Store,AC,EL CAMPITO GROCERY STORE INC,EL CAMPITO GROCERY STORE,1465,BRYANT AVE  ###,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88779, 40.83198]}",307,1100,,,-73.88779,40.83198
BRONX,757224,Store,AC,LA HACIENDA MEXICANA MEAT MKT CO,LA HACIENDA MEXICANA MEAT MARKET,1528-1528A,WESTCHESTER AVE,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.8787, 40.82863]}",307,2500,,,-73.8787,40.82863
BRONX,757218,Store,AC,AAA MORRIS GAS INC,AAA MORRIS GAS,699,MORRIS AVENUE,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.921, 40.8213]}",307,900,,,-73.921,40.8213
BRONX,757212,Store,AC,PROSPECT GOURMET DELI NY INC,PROSPECT GOURMET DELI NY,823,FREEMAN STREET,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89682, 40.8304]}",307,,,,-73.89682,40.8304
BRONX,757140,Store,AC,PIVI GNAMA,QUEEN AFRICAN MARKET,598,MORRIS AVE,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.92227, 40.81854]}",307,,,,-73.92227,40.81854
BRONX,757131,Store,AC,HANINI GOURMET DELI CORP,HANINI GOURMET DELI,24,EAST 167TH STREET,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.92153, 40.83584]}",307,1800,,,-73.92153,40.83584
BRONX,757116,Store,AC,MI BEBE DELI GROCERY CORP,MI BEBE DELI GROCERY,25,W 184TH ST,BRONX,NY,10468,"{'type': 'Point', 'coordinates': [-73.90364, 40.86096]}",307,1100,,,-73.90364,40.86096
BRONX,757045,Store,AC,AL OSRAAH MARKET CORP,AL OSRAAH MARKET,3006,MIDDLETOWN RD,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.82993, 40.84401]}",307,3000,,,-73.82993,40.84401
BRONX,756854,Store,A,2023 CONVENIENCE CORP,2023 CONVENIENCE,720,COURTLANDT AVENUE  ##,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.91763, 40.82082]}",307,2000,,,-73.91763,40.82082
BRONX,756839,Store,AC,CASARRUBIAS FISH MARKET INC,CASARRUBIAS FISH MARKET,81B,W FORDHAM ROAD,BRONX,NY,10468,"{'type': 'Point', 'coordinates': [-73.90414, 40.86275]}",307,1000,,,-73.90414,40.86275
BRONX,756815,Store,AC,ZAID DELI GROCERY CORP,ZAID DELI GROCERY,1236,INTERVALE AVE,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89443, 40.82904]}",307,,,,-73.89443,40.82904
BRONX,756788,Store,AC,FERRERA DELI GROCERY CORP,FERRERA DELI GROCERY,2381,VALENTINE AVE,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89726, 40.859]}",307,,,,-73.89726,40.859
BRONX,756730,Store,AC,BESA MEAT MARKET INC,BESA MEAT MARKET,2133B,WILLIAMSBRIDGE ROAD,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.85572, 40.85621]}",307,,,,-73.85572,40.85621
BRONX,756727,Store,AC,MI RANCHITO MEAT MARKET INC,MI RANCHITO MEAT MARKET,1733,E 172ND STREET,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.86974, 40.8325]}",307,3000,,,-73.86974,40.8325
BRONX,756699,Store,AC,ENZOS ARTHUR AVE FOOD PROD LLC,ENZOS ON THE GO,2344,ARTHUR AVENUE  ##,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.8886, 40.85436]}",307,300,,,-73.8886,40.85436
BRONX,756609,Store,AC,ALFRED DELI GROCERY CORP,ALFRED DELI GROCERY,1849,ANTHONY AVE. ###,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.90369, 40.84749]}",307,1200,,,-73.90369,40.84749
BRONX,756605,Store,AC,5 KINGS DELI CORP,5 KINGS DELI,3595,3RD AVE ###,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.90501, 40.83275]}",307,1200,,,-73.90501,40.83275
BRONX,756563,Store,AC,AMG RETAIL 1 LLC,AMG RETAIL #174,1,E 223RD ST,BRONX,NY,10470,,,1500,,,,
BRONX,756554,Store,AC,SON SONATECA GROCERY STORE CORP,RP GROCERY DELI,945,ALDUS ST,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89143, 40.8231]}",307,,,,-73.89143,40.8231
BRONX,756547,Store,A,BOUNA CANDY CONVENIENCE INC,BOUNA CANDY CONVENIENCE,718,E 180TH STREET,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.88813, 40.84778]}",307,,,,-73.88813,40.84778
BRONX,756543,Store,AC,GRAND GRILL & GROCERY DELI CORP,GRAND GRILL & GROCERY DELI,50A,W BURNSIDE AVENUE,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90959, 40.85405]}",307,1000,,,-73.90959,40.85405
BRONX,756541,Store,AC,GRAB 2 GO DELI CORP,GRAB 2 GO DELI,1101,GARRISON AVE,BRONX,NY,10474,"{'type': 'Point', 'coordinates': [-73.88951, 40.81957]}",307,2000,,,-73.88951,40.81957
BRONX,756525,Store,AC,REPUBLIC DELI INC,REPUBLIC DELI,4129,WHITE PLAINS RD,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.85843, 40.89152]}",307,,,,-73.85843,40.89152
BRONX,756412,Store,AC,KINGFELLAS II CORP,KINGFELLAS,3000,BAILEY AVE. STORE #1,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.90387, 40.87635]}",307,950,,,-73.90387,40.87635
BRONX,756407,Store,AC,MEXICAN DELI GROCERY ACE CORP,MEXICAN DELI GROCERY ACE,450,E 138TH ST  ##,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.92122, 40.80841]}",307,,,,-73.92122,40.80841
BRONX,756360,Store,AC,43 BROTHER CONVENIENCE CORP,43 BROTHER CONVENIENCE,43,RICHMAN PLAZA,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.92218, 40.8522]}",307,1600,,,-73.92218,40.8522
BRONX,756349,Store,AC,SJB DELI GROCERY CORP,SJB DELI GROCERY,1291,CLAY AVE,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.90951, 40.83434]}",307,,,,-73.90951,40.83434
BRONX,756317,Store,AC,BRUCKNER EXPRESSWAY INC,BRUCKNER EXPRESSWAY,1419,BRUCKNER BLVD,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.88328, 40.82317]}",307,1000,,,-73.88328,40.82317
BRONX,756301,Store,AC,JAEL DELI GROCERY CORP,JAEL DELI GROCERY,911,MELROSE AVE,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.9136, 40.82464]}",307,2000,,,-73.9136,40.82464
BRONX,756300,Store,AC,RAFITO FOOD CENTER CORP,RAFITO FOOD CENTER,16,E 183RD STREET,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90304, 40.85848]}",307,2000,,,-73.90304,40.85848
BRONX,756243,Store,AC,BEST WAY DELI GROCERY CORP,BEST WAY DELI GROCERY,1106,EAST 216TH ST,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.85293, 40.87796]}",307,1500,,,-73.85293,40.87796
BRONX,756225,Store,AC,FERNANDEZ DELI GROCERY CORP,FERNANDEZ DELI GROCERY,774,E 149TH ST STORE #4,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.90705, 40.81281]}",307,1300,,,-73.90705,40.81281
BRONX,756136,Store,AC,MAMAS DELI CORP,MAMA'S DELI,1553,WATSON AVENUE,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.87699, 40.82624]}",307,1000,,,-73.87699,40.82624
BRONX,756135,Store,AC,181 GOURMET DELI CORP,181 GOURMET DELI,54,EAST 181ST STREET,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90451, 40.85526]}",307,2000,,,-73.90451,40.85526
BRONX,756099,Store,AC,BOSTON DELI & GROCERY INC,BOSTON DELI & GROCERY,761,E 169TH STREET,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.89986, 40.8309]}",307,1800,,,-73.89986,40.8309
BRONX,756098,Store,AC,526 S&M DELI GROCERY CORP,526 S&M DELI GROCERY,526,EAST 183RD STREET ###,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89196, 40.8547]}",307,1100,,,-73.89196,40.8547
BRONX,756094,Store,AC,1498 GOURMET DELI CORP,1498 GOURMET DELI,1498,WESTCHESTER AVE,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.88023, 40.8285]}",307,1200,,,-73.88023,40.8285
BRONX,756093,Store,AC,CANABACOA DELI GROCERY CORP,CANABACOA DELI GROCERY,1158,GERARD AVE. ###,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.9211, 40.83403]}",307,,,,-73.9211,40.83403
BRONX,756031,Store,AC,MAHYOOB DELI GROCERY CORP,MAHYOOB DELI GROCERY,56,W 183RD ST,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90605, 40.8591]}",307,1600,,,-73.90605,40.8591
BRONX,756029,Store,AC,JASPERS DELI 1 CORPORATION,JASPERS DELI 1,434,W238TH ST,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.90455, 40.88717]}",307,,,,-73.90455,40.88717
BRONX,755996,Store,AC,HRFT INC,SHOPNO BAZAR,1430,ST PETERS AVE,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.8454, 40.83908]}",307,1000,,,-73.8454,40.83908
BRONX,755988,Store,AC,204 GOURMET DELI CORP,204 GOURMET DELI,371,E 204TH ST STORE #1,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.87703, 40.87135]}",307,,,,-73.87703,40.87135
BRONX,755971,Store,AC,ALLERTON MARKET LLC,ALLERTON MARKET,766,ALLERTON AVE,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86483, 40.86548]}",307,,,,-73.86483,40.86548
BRONX,755970,Store,AC,942 E GUN HILL DELI CORP,942 E GUN HILL DELI,942,E GUN HILL RD,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.85902, 40.87505]}",307,1000,,,-73.85902,40.87505
BRONX,755957,Store,AC,LOS DOS CARNALES DELI GRCY INC,LOS DOS CARNALES DELI GRCY,380,E GUN HILL ROAD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.87183, 40.87867]}",307,1000,,,-73.87183,40.87867
BRONX,755952,Store,AC,F&M GOURMET DELI CORP,F&M GOURMET DELI,1903,WILLIAMSBRIDGE ROAD,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.853, 40.85241]}",307,1000,,,-73.853,40.85241
BRONX,755943,Store,AC,856 E 180TH ST FOOD MARKET INC,856 E 180TH ST FOOD MARKET,856,EAST 180TH ST,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88358, 40.84555]}",307,1000,,,-73.88358,40.84555
BRONX,755909,Store,AC,AL INSAF HALAL GROCERY LLC,AL INSAF HALAL GROCERY,1430,ZEREGA AVENUE,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.8477, 40.83749]}",307,900,,,-73.8477,40.83749
BRONX,755907,Store,AC,N&L GROCERY STORE INC,N&L GROCERY STORE,1551,SHERIDAN AVENUE,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.91108, 40.84201]}",307,1500,,,-73.91108,40.84201
BRONX,755872,Store,AC,MORRIS PARK DELI &GROCERY CORP,MORRIS PARK DELI &GROCERY,803,MORRIS PARK AVE,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.86239, 40.846]}",307,900,,,-73.86239,40.846
BRONX,755780,Store,AC,WILLIAMSBRIDGE RD GOURMET DELI CORP,WILLIAMSBRIDGE RD GOURMET DELI,2101A,WILLIAMSBRIDGE RD,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.85539, 40.85549]}",307,1800,,,-73.85539,40.85549
BRONX,755760,Store,AC,AIDAS DELI GROCERY CORP,AIDAS DELI GROCERY,3945,CARPENTER AVE ###,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.86378, 40.88792]}",307,,,,-73.86378,40.88792
BRONX,755735,Store,AC,DELICIOUS GROCERY DELI & KITCHEN CORP,DELICIOUS GROCERY DELI & KITCHEN,3136,MILES AVE,BRONX,NY,10465,"{'type': 'Point', 'coordinates': [-73.80891, 40.82163]}",307,,,,-73.80891,40.82163
BRONX,755698,Store,AC,FAHID HALAL MEAT FISH FRUITS AND VEGETAB,FAHID HALAL MEAT FISH FRUITS AND VEGETAB,2128,JEROME AVENUE STORE #2,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90573, 40.85567]}",307,1200,,,-73.90573,40.85567
BRONX,755679,Store,AC,CINTO ASSOCIATES LLC,CHOLULITA LA BELLA DELI GROCERY,1950,CROSS BRONX EXPY SERVICE RD,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.85847, 40.83241]}",307,1500,,,-73.85847,40.83241
BRONX,755665,Store,AC,RANCH MINI MARKET & DELI INC,RANCH MINI MARKET & DELI,2739,WHITE PLAINS ROAD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86728, 40.86646]}",307,1000,,,-73.86728,40.86646
BRONX,755649,Store,AC,BRONX 1 DELI GROCERY CORP,BRONX 1 DELI GROCERY,3706,3RD AVE. STORE #8,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.90343, 40.83515]}",307,,,,-73.90343,40.83515
BRONX,755627,Store,AC,WINKLEBLACKS INC,WINKLEBLACKS,2022,EASTCHESTER ROAD ###,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.84345, 40.85378]}",307,2200,,,-73.84345,40.85378
BRONX,755591,Store,AC,LA CENIZA DELI GROCERY INC,LA CENIZA DELI GROCERY,551 B,COMMONWEALTH AVE,BRONX,NY,10473,"{'type': 'Point', 'coordinates': [-73.8647, 40.81659]}",307,,,,-73.8647,40.81659
BRONX,755568,Store,A,ST LOREN MULTI SERVICES INC,ST LOREN MULTI SERVICES,219,EAST TREMONT AVE,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.90499, 40.84913]}",307,,,,-73.90499,40.84913
BRONX,755553,Store,AC,LA DIANA BAKERY SHOP CORP,LA DIANA BAKERY SHOP,2712B,E TREMONT AVE,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.8453, 40.84251]}",307,700,,,-73.8453,40.84251
BRONX,755540,Store,AC,PASS ORGANIC DELI CORP,PASS ORGANIC DELI,688,E 187TH ST,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.8847, 40.85422]}",307,1000,,,-73.8847,40.85422
BRONX,755529,Store,AC,ARW DELI GROCERY CORP,ARW DELI GROCERY,165,LINCOLN AVE,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.92848, 40.80918]}",307,1000,,,-73.92848,40.80918
BRONX,755526,Store,AC,HEALTHY SHACK DELI GROCERY CORP,HEALTHY SHACK DELI GROCERY,1086,SOUTHERN BLVD. STORE #2 ###,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89172, 40.82599]}",307,,,,-73.89172,40.82599
BRONX,755471,Store,AC,BAY DELI MARKET CORP,BAY DELI MARKET,3967,LACONIA AVE,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.84938, 40.8841]}",307,1100,,,-73.84938,40.8841
BRONX,755352,Store,AC,ABES GOURMET DELI CORP,ABES GOURMET DELI,1741,EAST 172ND STREET ###,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.86914, 40.83259]}",307,1200,,,-73.86914,40.83259
